commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@enzomniatv961,"For me, DIscaya has connections with specific parties and all DE and Heads from Bulacan is also from another parties. Hahaha. Kaya nag sisi agawan nang Protection and ililipat ang topic bigla. Marami marami tong mga Buaya ang ma bubunyag. HAHAHAHAH Lets go PH !!!",http://www.youtube.com/@enzomniatv961,0,,2025-09-23T13:24:47Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"For me, DIscaya has connections with specific parties and all DE and Heads from Bulacan is also from another parties. Hahaha. Kaya nag sisi agawan nang Protection and ililipat ang topic bigla. Marami marami tong mga Buaya ang ma bubunyag. HAHAHAHAH Lets go PH !!!",jCcSFuu3CtE
@mlepnos24,"Markolekta barado ke Sec. Remulla, Tulfo Bros, and other Senators 😂😂😂",http://www.youtube.com/@mlepnos24,0,,2025-09-23T13:24:20Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Markolekta barado ke Sec. Remulla, Tulfo Bros, and other Senators",jCcSFuu3CtE
@jeanmann-k7t,"Yes. Atty. Remulla, please be impartial on your investigation.  This corruption and abuse must stop and penalize the higher government officials who are involved in this case.",http://www.youtube.com/@jeanmann-k7t,12,,2025-09-23T13:23:57Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Yes. Atty. Remulla, please be impartial on your investigation. This corruption and abuse must stop and penalize the higher government officials who are involved in this case.",jCcSFuu3CtE
@jeanmann-k7t,"They can obtain those documents and messages from the telecommunication companies. That person who instructed to destroy those documents must be imprisoned too. Obviously, they're trying to hide and protect someone in the higher administration.",http://www.youtube.com/@jeanmann-k7t,0,,2025-09-23T13:21:48Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"They can obtain those documents and messages from the telecommunication companies. That person who instructed to destroy those documents must be imprisoned too. Obviously, they're trying to hide and protect someone in the higher administration.",jCcSFuu3CtE
@Outpearl,bat humihingi ka ng tawad !! wag ka saknila matakot matakot kas ataong bayan !!,http://www.youtube.com/@Outpearl,0,,2025-09-23T13:21:09Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,bat humihingi ka ng tawad !! wag ka saknila matakot matakot kas ataong bayan !!,jCcSFuu3CtE
@mlepnos24,Pag si kalbo na nag tanong fast forward na. Sayang oras la naman kwenta,http://www.youtube.com/@mlepnos24,0,,2025-09-23T13:21:04Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Pag si kalbo na nag tanong fast forward na. Sayang oras la naman kwenta,jCcSFuu3CtE
@cassepheiamaraño,Paiyak2  😅😅😅. Lalo na tinabijan ng Isa Pang buaya 🐊🐊🐊🤣,http://www.youtube.com/@cassepheiamara%C3%B1o,0,,2025-09-23T13:20:51Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Paiyak2 . Lalo na tinabijan ng Isa Pang buaya,jCcSFuu3CtE
@black_mamba24-m5z,2:39:55..hirap umintindi ni erwin..,http://www.youtube.com/@black_mamba24-m5z,1,,2025-09-23T13:18:49Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,2:39:55..hirap umintindi ni erwin..,jCcSFuu3CtE
@jeanmann-k7t,"Good job , Mr. Alcantara, you finally disclosed and divulged and signed your testament .  You should have done that at the onset.  Hindi mo na sinayang ang mga time ng mga senators and other individuals  and paligoy ligoy na sagot mo.  Nakakahiya ka but at least na konsensiya ka rin.",http://www.youtube.com/@jeanmann-k7t,2,,2025-09-23T13:18:03Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Good job , Mr. Alcantara, you finally disclosed and divulged and signed your testament . You should have done that at the onset. Hindi mo na sinayang ang mga time ng mga senators and other individuals and paligoy ligoy na sagot mo. Nakakahiya ka but at least na konsensiya ka rin.",jCcSFuu3CtE
@Straycat29,1:11:08,http://www.youtube.com/@Straycat29,0,,2025-09-23T13:17:01Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,1:11:08,jCcSFuu3CtE
@black_mamba24-m5z,si erwin tulfo naman boy sigaw..,http://www.youtube.com/@black_mamba24-m5z,1,,2025-09-23T13:16:21Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,si erwin tulfo naman boy sigaw..,jCcSFuu3CtE
@rictana1300,"Hulihin na kc si zaldy co.
Paikot ikot lang kc
Nakakainis na",http://www.youtube.com/@rictana1300,0,,2025-09-23T13:14:23Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Hulihin na kc si zaldy co. Paikot ikot lang kc Nakakainis na,jCcSFuu3CtE
@Kkyyyyle,"Hindi yata nakita or napanood ni marcoleta yung rally last sunday pinipilit mo parin yung ayaw ng taong bayan, Abogado ka nga but your Rational decision making as a senator is poor.SENADOR KAYO NG PILIPINAS HINDI NG MGA DISCAYA!!!!",http://www.youtube.com/@Kkyyyyle,0,,2025-09-23T13:13:06Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Hindi yata nakita or napanood ni marcoleta yung rally last sunday pinipilit mo parin yung ayaw ng taong bayan, Abogado ka nga but your Rational decision making as a senator is poor.SENADOR KAYO NG PILIPINAS HINDI NG MGA DISCAYA!!!!",jCcSFuu3CtE
@jeanmann-k7t,The chairman and members of the committee should and must not provide their opinion on the case.  They have to be neutral and impartial in their investigation.  They should not make comments as they will influence the decision of the committee.  Sen. Marcoleta was right.,http://www.youtube.com/@jeanmann-k7t,6,,2025-09-23T13:10:52Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,The chairman and members of the committee should and must not provide their opinion on the case. They have to be neutral and impartial in their investigation. They should not make comments as they will influence the decision of the committee. Sen. Marcoleta was right.,jCcSFuu3CtE
@ma.teresaplaza11,"Ang mga sangkot Sa nakawan bitayin. hwag depensahan. 
Kaya walang clang takot mag nakaw Kasi May kumakampi na mga politikong pol2x cguro kasabwat din sa pag nanakaw",http://www.youtube.com/@ma.teresaplaza11,0,,2025-09-23T13:10:28Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Ang mga sangkot Sa nakawan bitayin. hwag depensahan. Kaya walang clang takot mag nakaw Kasi May kumakampi na mga politikong pol2x cguro kasabwat din sa pag nanakaw,jCcSFuu3CtE
@arebea8694,"Mr. Marcoleta, umalis ka na lang kaya sa eksena. Mas pinoprotektahan mo ang mga manloloko kaysa sa mga biktima (ang taong bayan). Mali ang ginawa nila kaya dapat lang silang panagutin. Baka naman manloloko ka rin?",http://www.youtube.com/@arebea8694,0,,2025-09-23T13:09:47Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Mr. Marcoleta, umalis ka na lang kaya sa eksena. Mas pinoprotektahan mo ang mga manloloko kaysa sa mga biktima (ang taong bayan). Mali ang ginawa nila kaya dapat lang silang panagutin. Baka naman manloloko ka rin?",jCcSFuu3CtE
@jeanmann-k7t,"Mr. Alcantara,  you should have disclosed and admitted at the onset of the Senate Blue Ribbon Committee.  Now that you can't justify anymore because Brice and Jaypee and the Discaya's admitted, you also have no choice but to divulge all govt officials that involved.  You're a user and corrupt.  Had it not been for these individuals and you're  influence, this shouldn't have happened.  You're all greedy at the expense of the people's money.  Hindi na kayo naawa sa mga taong namatay and had experienced the adversaries .  Nakakahiya kayo, Usec Bernardo and the rest of the government officials who are corrupt.  You deserved to be ALL imprisoned for what you all have done. That's why all the projects are substandard because of your greediness and influence. USEC has to resign and can't get anything from the government. You are ALL  a disgrace to the country kasi mga ganid kayo.  Hindi na kayo naawa sa mga contractors, you dragged their names.  These senators, congressmen, government officials, and even the bank employees who were bribed must be sentenced to death.  Parang sino si Mr. Alcantara at the onset of the hearing .  Ngayon, he's teary eyed?  He did it and he knew what he's doing was wrong and yet, he still continued it.  Ngayon, maiyak iyak ka?  Just thinkg of what you're gained and acquired.... while the citizens in Bulacan, Pampanga, and Tarlac suffered. You're all a disgrace to our country.",http://www.youtube.com/@jeanmann-k7t,0,,2025-09-23T13:09:14Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Mr. Alcantara, you should have disclosed and admitted at the onset of the Senate Blue Ribbon Committee. Now that you can't justify anymore because Brice and Jaypee and the Discaya's admitted, you also have no choice but to divulge all govt officials that involved. You're a user and corrupt. Had it not been for these individuals and you're influence, this shouldn't have happened. You're all greedy at the expense of the people's money. Hindi na kayo naawa sa mga taong namatay and had experienced the adversaries . Nakakahiya kayo, Usec Bernardo and the rest of the government officials who are corrupt. You deserved to be ALL imprisoned for what you all have done. That's why all the projects are substandard because of your greediness and influence. USEC has to resign and can't get anything from the government. You are ALL a disgrace to the country kasi mga ganid kayo. Hindi na kayo naawa sa mga contractors, you dragged their names. These senators, congressmen, government officials, and even the bank employees who were bribed must be sentenced to death. Parang sino si Mr. Alcantara at the onset of the hearing . Ngayon, he's teary eyed? He did it and he knew what he's doing was wrong and yet, he still continued it. Ngayon, maiyak iyak ka? Just thinkg of what you're gained and acquired.... while the citizens in Bulacan, Pampanga, and Tarlac suffered. You're all a disgrace to our country.",jCcSFuu3CtE
@MiCoke03,"@1:50:10 Sana bukod sa hindi kurakot, sana marunong din sumunod sa mga alituntunin ang leaders natin noh? Hirap nyan hindi na marunong sumunod, kailangan pa pagsabihan, at kahit pagsabihan ipipilit parin ang gusto.... papanu magkakaron ng credibility ang gobyerno pag ganyan? papano pagkakatiwalaan kung kahit sa napaka simpleng bagay bagsak? haaaays.",http://www.youtube.com/@MiCoke03,0,,2025-09-23T12:59:20Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"@1:50:10 Sana bukod sa hindi kurakot, sana marunong din sumunod sa mga alituntunin ang leaders natin noh? Hirap nyan hindi na marunong sumunod, kailangan pa pagsabihan, at kahit pagsabihan ipipilit parin ang gusto.... papanu magkakaron ng credibility ang gobyerno pag ganyan? papano pagkakatiwalaan kung kahit sa napaka simpleng bagay bagsak? haaaays.",jCcSFuu3CtE
@gabarielminga9939,Bend the law??? Hayssssssssss on Live broadcast! Ano ba yan?,http://www.youtube.com/@gabarielminga9939,0,,2025-09-23T12:59:13Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Bend the law??? Hayssssssssss on Live broadcast! Ano ba yan?,jCcSFuu3CtE
@RomeoMaglasang-e5h,"dapat my may malalim na kaalaman sa batas ang chairman sa blue ribbon, hindi bara bara lang..lalo na ang SP dapat yung my law school hindi skul bukol..",http://www.youtube.com/@RomeoMaglasang-e5h,0,,2025-09-23T12:57:42Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"dapat my may malalim na kaalaman sa batas ang chairman sa blue ribbon, hindi bara bara lang..lalo na ang SP dapat yung my law school hindi skul bukol..",jCcSFuu3CtE
@pher5661,Magkano kaya nabigay nla Discaya kay Marcoleta?  Parang abogado na sya ng mga Discaya.   Sobrang pilit ginagawang state witness ung 2 buwaya.,http://www.youtube.com/@pher5661,0,,2025-09-23T12:53:53Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Magkano kaya nabigay nla Discaya kay Marcoleta? Parang abogado na sya ng mga Discaya. Sobrang pilit ginagawang state witness ung 2 buwaya.,jCcSFuu3CtE
@sanchan8288,"dapat makasuhan silang lahat, di pwedeng ma discharge",http://www.youtube.com/@sanchan8288,0,,2025-09-23T12:50:58Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"dapat makasuhan silang lahat, di pwedeng ma discharge",jCcSFuu3CtE
@ramilfsoriano,Heart breaking na madinig na lahat ng project sa district nato ay sub standard.,http://www.youtube.com/@ramilfsoriano,0,,2025-09-23T12:50:49Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Heart breaking na madinig na lahat ng project sa district nato ay sub standard.,jCcSFuu3CtE
@Valerie-qp1od,Si marcoleta bakit galit na galit para protektahan mga magnanakaw.,http://www.youtube.com/@Valerie-qp1od,0,,2025-09-23T12:47:52Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Si marcoleta bakit galit na galit para protektahan mga magnanakaw.,jCcSFuu3CtE
@Yawasaimo1,Mr. Marcoleta your plating delay kaya paulit ulit ka na! Guilty ba?! Kaya nililihis mo or dine delay mo?! Para nasa day 1 or 2 na tayo!,http://www.youtube.com/@Yawasaimo1,0,,2025-09-23T12:47:41Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Mr. Marcoleta your plating delay kaya paulit ulit ka na! Guilty ba?! Kaya nililihis mo or dine delay mo?! Para nasa day 1 or 2 na tayo!,jCcSFuu3CtE
@KristhineFidel-le3rv,"Grabe ka Marcoleta obvious na obvious talaga na kinakampihan mo ang mga Discaya…. Hmmmm bakit kaya 🤔🤔🤔 you are becoming a nuisance to the hearing more and more, very unbecoming of a so called lawyer 🤨",http://www.youtube.com/@KristhineFidel-le3rv,3,,2025-09-23T12:45:17Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Grabe ka Marcoleta obvious na obvious talaga na kinakampihan mo ang mga Discaya…. Hmmmm bakit kaya you are becoming a nuisance to the hearing more and more, very unbecoming of a so called lawyer",jCcSFuu3CtE
@SheilaNombrado-p9i,"Ginawa lamang ni Brice ang pag sauli ng ninakaw nya for the purpose na gusto nya maging STATE WITNESS. hindi kusa sa kalooban nya na ibalik ang nakaw na bagay, napilitqn lang. At di ito SAPAT sa billiones na ninakaw nya....",http://www.youtube.com/@SheilaNombrado-p9i,0,,2025-09-23T12:43:42Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Ginawa lamang ni Brice ang pag sauli ng ninakaw nya for the purpose na gusto nya maging STATE WITNESS. hindi kusa sa kalooban nya na ibalik ang nakaw na bagay, napilitqn lang. At di ito SAPAT sa billiones na ninakaw nya....",jCcSFuu3CtE
@floydchannel3669,Gi hubak c remulla,http://www.youtube.com/@floydchannel3669,0,,2025-09-23T12:42:53Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Gi hubak c remulla,jCcSFuu3CtE
@lizajanepelare2261,tapos remulla gustong mag ombudsman DOJ pa lng xa binabali na yong batas DEMONYO talaga😂😂😂,http://www.youtube.com/@lizajanepelare2261,0,,2025-09-23T12:42:48Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,tapos remulla gustong mag ombudsman DOJ pa lng xa binabali na yong batas DEMONYO talaga,jCcSFuu3CtE
@deus2645,tagnina ka marcobeta nag syang ka ng oras,http://www.youtube.com/@deus2645,0,,2025-09-23T12:40:54Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,tagnina ka marcobeta nag syang ka ng oras,jCcSFuu3CtE
@SheilaNombrado-p9i,"Sabi ni Tulfo mas mataas ang mga tao kay sa batas. Di mo ba alam na matagal na nasinasabi nang nauna sa atin na, No One is Above the Law?",http://www.youtube.com/@SheilaNombrado-p9i,0,,2025-09-23T12:40:33Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Sabi ni Tulfo mas mataas ang mga tao kay sa batas. Di mo ba alam na matagal na nasinasabi nang nauna sa atin na, No One is Above the Law?",jCcSFuu3CtE
@itsmeannabanana9158,ala ng good faith yan ! kasi ninakaw nga nila with out FAITH eh. so if hinde ng buhos ng tubig ang diyos at hinde BUMAHA alang alam ang mga mamamayan. PARUSAHAN YAN SILANG LAHAT at pauwiin ang dalawang CO.,http://www.youtube.com/@itsmeannabanana9158,0,,2025-09-23T12:39:54Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,ala ng good faith yan ! kasi ninakaw nga nila with out FAITH eh. so if hinde ng buhos ng tubig ang diyos at hinde BUMAHA alang alam ang mga mamamayan. PARUSAHAN YAN SILANG LAHAT at pauwiin ang dalawang CO.,jCcSFuu3CtE
@Spikervolleyball40,Dapat ibalik Death Penalty para hindi pamarisan,http://www.youtube.com/@Spikervolleyball40,0,,2025-09-23T12:39:21Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Dapat ibalik Death Penalty para hindi pamarisan,jCcSFuu3CtE
@SheilaNombrado-p9i,Kaya nga may batas para i guide tayo ano ang tama nating gawin. Tama yata c Marcoleta. Sundin ang Batas dahil kahit sino ay walang karapatang i bend iton for the favor of the many.,http://www.youtube.com/@SheilaNombrado-p9i,0,,2025-09-23T12:38:21Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Kaya nga may batas para i guide tayo ano ang tama nating gawin. Tama yata c Marcoleta. Sundin ang Batas dahil kahit sino ay walang karapatang i bend iton for the favor of the many.,jCcSFuu3CtE
@mr_mrsEV,TULFO wag na paikot ikot sus di na matapos tapos ang mga kwento kwento ay jusmio.,http://www.youtube.com/@mr_mrsEV,0,,2025-09-23T12:38:07Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,TULFO wag na paikot ikot sus di na matapos tapos ang mga kwento kwento ay jusmio.,jCcSFuu3CtE
@kevincasupanan4717,hindi ako nagkamali sa pagboboto kay Bam at Kiko,http://www.youtube.com/@kevincasupanan4717,0,,2025-09-23T12:37:17Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,hindi ako nagkamali sa pagboboto kay Bam at Kiko,jCcSFuu3CtE
@lizpereira7739,Si raffy tulfo kung makapag tanong akala mo nasa YT channel nya. Hindi naman binibigyan ng chance maka sagot ang tinatanong,http://www.youtube.com/@lizpereira7739,0,,2025-09-23T12:36:31Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Si raffy tulfo kung makapag tanong akala mo nasa YT channel nya. Hindi naman binibigyan ng chance maka sagot ang tinatanong,jCcSFuu3CtE
@JaneDoe-xy2os,"From your actions, words and persistence, Marcoleta you are hiding something. Why will the Discaya have a witness protection program if they are not willing to return the money, you are involved here. SO OBVIOUS, DISCAYAS ARE PROTECTING YOU AND IN RETURN YOU ARE DOING ALL YOUR EFFORT TO PROTECT THEM......MARCOLETA, YOU ARE SO CORRUPT!
ICI, please do investigate Marcoleta and find out what he is hiding!
Both you and the Discaya are not willing to return the money and you expect to be part of the witness protection program &  not to face the consequences of your wrongdoings. 
FILIPINOS DEMAND TO RETURN THE MONEY, WHETHER YOU LIKE OR NOT......THOSE ARE TAXPAYERS MONEY, JUST REMINDING YOU NOT YOUR MONEY, MARCOLETA!
Good thing, the Senate decided to replace all the Duterte team, if not, the investigation will stall.......remember the time your team did everything you can to ensure that SARA DUTERTE WILL NOT RETURN THE MONEY THAT SHE STOLE.....THIS IS THE ONLY PART YOU,  THE DUTERTE TEAM ARE CONSISTENT....NO TAXPAYERS' MONEY TO BE RETURNED.
I hope the Lord will make a way that ALL THE DUTERTE TEAM WILL BE EXPOSED.",http://www.youtube.com/@JaneDoe-xy2os,0,,2025-09-23T12:35:07Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"From your actions, words and persistence, Marcoleta you are hiding something. Why will the Discaya have a witness protection program if they are not willing to return the money, you are involved here. SO OBVIOUS, DISCAYAS ARE PROTECTING YOU AND IN RETURN YOU ARE DOING ALL YOUR EFFORT TO PROTECT THEM......MARCOLETA, YOU ARE SO CORRUPT! ICI, please do investigate Marcoleta and find out what he is hiding! Both you and the Discaya are not willing to return the money and you expect to be part of the witness protection program & not to face the consequences of your wrongdoings. FILIPINOS DEMAND TO RETURN THE MONEY, WHETHER YOU LIKE OR NOT......THOSE ARE TAXPAYERS MONEY, JUST REMINDING YOU NOT YOUR MONEY, MARCOLETA! Good thing, the Senate decided to replace all the Duterte team, if not, the investigation will stall.......remember the time your team did everything you can to ensure that SARA DUTERTE WILL NOT RETURN THE MONEY THAT SHE STOLE.....THIS IS THE ONLY PART YOU, THE DUTERTE TEAM ARE CONSISTENT....NO TAXPAYERS' MONEY TO BE RETURNED. I hope the Lord will make a way that ALL THE DUTERTE TEAM WILL BE EXPOSED.",jCcSFuu3CtE
@jimmyaguilar6424,Kaya pala bias andito hehe abs pala ito,http://www.youtube.com/@jimmyaguilar6424,0,,2025-09-23T12:33:03Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Kaya pala bias andito hehe abs pala ito,jCcSFuu3CtE
@ricardosarmiento8890,Lalaki laki ng noo mo bonoan wlang kwenta,http://www.youtube.com/@ricardosarmiento8890,0,,2025-09-23T12:32:14Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Lalaki laki ng noo mo bonoan wlang kwenta,jCcSFuu3CtE
@mr_mrsEV,"Get going na, DOJ na at para masampahan ng kaso at trial na. In aid of legislation, yes pero baka ndi ma implement yng mga in aid of legislation. Tagal ng prosesso. Nman noh.",http://www.youtube.com/@mr_mrsEV,1,,2025-09-23T12:30:58Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Get going na, DOJ na at para masampahan ng kaso at trial na. In aid of legislation, yes pero baka ndi ma implement yng mga in aid of legislation. Tagal ng prosesso. Nman noh.",jCcSFuu3CtE
@dominiquecruz7,Sige kung gusto nio lagay sa witness protection program ang discaya's i-sieze niyo muna lahat ng assets nila kasi di nila deserve yun. Para may mabawi manlang ang Pilipinas.,http://www.youtube.com/@dominiquecruz7,0,,2025-09-23T12:30:53Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Sige kung gusto nio lagay sa witness protection program ang discaya's i-sieze niyo muna lahat ng assets nila kasi di nila deserve yun. Para may mabawi manlang ang Pilipinas.,jCcSFuu3CtE
@ejznarf8470,Panggulo lang si Marcoleta,http://www.youtube.com/@ejznarf8470,0,,2025-09-23T12:30:20Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Panggulo lang si Marcoleta,jCcSFuu3CtE
@edmendoza8030,Mga Senator na walang alam sa batas ay mahirap din makaintindi tungkol sa mga issues na may kinalaman sa batas.,http://www.youtube.com/@edmendoza8030,0,,2025-09-23T12:28:44Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Mga Senator na walang alam sa batas ay mahirap din makaintindi tungkol sa mga issues na may kinalaman sa batas.,jCcSFuu3CtE
@ianjamespenaverde8832,Raffy Tulfo paulit ulit yung mga tanong. Kin*ng i*a. Last hearing pa yan eh!,http://www.youtube.com/@ianjamespenaverde8832,0,,2025-09-23T12:27:47Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Raffy Tulfo paulit ulit yung mga tanong. Kin*ng i*a. Last hearing pa yan eh!,jCcSFuu3CtE
@srd1988-n7y,"Marcoleta, ano pinaglalaban mo? Ang batas? Eh yang mga magnanakaw na yan ni hndi ni-respeto ang batas tpos ngayon gusto mo by the book ang restitution? Eh nung nagnakaw sila by the book ba yun?, nkakagigil pang didiin mo kay Sec. Remulla, hndi sya ang kalaban hoy. Buti na lng the other Senators supported the statement of Sec. Remulla. Please be more open-minded and do your job na lng.",http://www.youtube.com/@srd1988-n7y,0,,2025-09-23T12:23:19Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Marcoleta, ano pinaglalaban mo? Ang batas? Eh yang mga magnanakaw na yan ni hndi ni-respeto ang batas tpos ngayon gusto mo by the book ang restitution? Eh nung nagnakaw sila by the book ba yun?, nkakagigil pang didiin mo kay Sec. Remulla, hndi sya ang kalaban hoy. Buti na lng the other Senators supported the statement of Sec. Remulla. Please be more open-minded and do your job na lng.",jCcSFuu3CtE
